,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
15031,BSU_34550,NODE_101_length_13361_cov_159.681421_3,39.352,216,129,1,1,216,5,218,3.04e-51,162.0,227,0.9515418502202643,<=>
15033,BSU_34560,NODE_45_length_25994_cov_128.337269_11,50.714,560,262,8,4,557,9,560,0.0,582.0,562,0.99644128113879,->
15041,BSU_34590,NODE_5_length_93380_cov_122.726547_60,49.281,278,139,1,4,279,4,281,1.42e-92,272.0,279,0.996415770609319,->
15049,BSU_34600,NODE_5_length_93380_cov_122.726547_61,52.214,429,196,4,9,436,17,437,1.1400000000000001e-157,449.0,436,0.9839449541284404,->
15055,BSU_34610,NODE_5_length_93380_cov_122.726547_62,37.995,429,240,11,4,415,1,420,2.32e-84,261.0,418,1.0263157894736843,->
15062,BSU_34620,NODE_6_length_84183_cov_123.491630_70,45.983,585,300,7,2,583,1,572,0.0,551.0,590,0.9915254237288136,<=>
15070,BSU_34630,NODE_10_length_64414_cov_278.936102_2,31.845,336,204,7,3,315,6,339,1.38e-45,155.0,317,1.0599369085173502,->
15082,BSU_34640,NODE_41_length_28144_cov_287.375387_4,58.201,189,78,1,1,188,1,189,1.44e-77,227.0,192,0.984375,<=>
15083,BSU_34650,NODE_1_length_132867_cov_126.236720_31,27.273,99,62,5,4,102,11,99,5.45e-05,36.2,107,0.9252336448598131,->
15084,BSU_34660,NODE_93_length_15227_cov_99.800726_18,62.786,524,190,2,1,524,1,519,0.0,657.0,531,0.9868173258003766,<=>
15088,BSU_34670,NODE_116_length_10391_cov_148.007078_13,59.14,186,76,0,4,189,1,186,1.3e-85,248.0,198,0.9393939393939394,->
15089,BSU_34680,NODE_49_length_25224_cov_157.556011_24,45.938,320,168,3,3,320,3,319,2.3299999999999998e-98,290.0,326,0.9815950920245399,<=>
15092,BSU_34690,NODE_88_length_15652_cov_128.829342_13,30.197,659,421,12,1,643,1,636,1.03e-90,291.0,647,1.01854714064915,->
15093,BSU_34700,NODE_88_length_15652_cov_128.829342_12,64.729,258,88,1,1,258,1,255,9.15e-126,354.0,260,0.9923076923076923,<=>
15171,BSU_34710,NODE_88_length_15652_cov_128.829342_11,39.604,303,168,7,48,348,37,326,1.59e-72,226.0,357,0.8487394957983193,->
15196,BSU_34720,NODE_88_length_15652_cov_128.829342_10,49.362,235,117,1,1,235,1,233,5.74e-83,244.0,238,0.9873949579831933,->
15226,BSU_34730,NODE_22_length_47463_cov_128.144874_43,29.302,215,147,4,39,253,35,244,6.94e-26,99.0,255,0.8431372549019608,<=>
15227,BSU_34740,NODE_17_length_52560_cov_173.736505_22,65.882,85,29,0,2,86,1,85,7.53e-38,118.0,86,0.9883720930232558,<=>
15229,BSU_34750,NODE_17_length_52560_cov_173.736505_23,80.892,314,60,0,1,314,1,314,0.0,532.0,317,0.9905362776025236,<=>
15230,BSU_34760,NODE_17_length_52560_cov_173.736505_24,69.649,313,95,0,3,315,5,317,8.18e-162,451.0,318,0.9842767295597484,<=>
15231,BSU_34770,NODE_17_length_52560_cov_173.736505_25,77.966,295,65,0,1,295,1,295,8.309999999999999e-180,494.0,296,0.9966216216216216,<=>
15232,BSU_34780,NODE_17_length_52560_cov_173.736505_26,69.536,151,46,0,4,154,1,151,9.799999999999999e-82,235.0,159,0.949685534591195,<=>
15237,BSU_34790,NODE_17_length_52560_cov_173.736505_27,83.596,317,52,0,1,317,1,317,0.0,553.0,317,1.0,<=>
15251,BSU_34800,NODE_20_length_50375_cov_304.031771_40,53.6,125,57,1,347,470,245,369,1.1199999999999999e-40,146.0,474,0.26371308016877637,<=>
15261,BSU_34810,NODE_17_length_52560_cov_173.736505_28,37.251,502,288,8,3,485,3,496,1.7399999999999998e-94,292.0,485,1.0350515463917527,<=>
15262,BSU_34820,NODE_113_length_11047_cov_117.127894_13,47.487,577,299,4,3,579,2,574,0.0,537.0,590,0.9779661016949153,<=>
15337,BSU_34840,NODE_56_length_22706_cov_117.971497_22,30.781,627,389,11,38,634,25,636,2.27e-84,274.0,637,0.9843014128728415,<=>
15340,BSU_34850,NODE_56_length_22706_cov_117.971497_21,31.76,233,134,9,10,234,10,225,6.24e-18,77.0,242,0.9628099173553719,<=>
15343,BSU_34860,NODE_17_length_52560_cov_173.736505_29,72.115,208,54,1,3,206,2,209,5.69e-114,321.0,210,0.9904761904761905,<=>
15344,BSU_34870,NODE_17_length_52560_cov_173.736505_30,77.075,253,58,0,1,253,1,253,5.19e-146,405.0,253,1.0,<=>
15347,BSU_34880,NODE_17_length_52560_cov_173.736505_31,73.14,242,65,0,1,242,1,242,3.34e-132,370.0,246,0.983739837398374,<=>
15349,BSU_34890,NODE_17_length_52560_cov_173.736505_32,59.024,205,84,0,1,205,1,205,3.66e-86,250.0,213,0.9624413145539906,<=>
15352,BSU_34900,NODE_17_length_52560_cov_173.736505_33,77.949,195,43,0,1,195,1,195,1.0599999999999999e-114,321.0,195,1.0,<=>
15353,BSU_34910,NODE_17_length_52560_cov_173.736505_34,66.509,424,140,1,1,424,1,422,0.0,571.0,428,0.9906542056074766,<=>
15354,BSU_34920,NODE_17_length_52560_cov_173.736505_35,81.818,209,38,0,1,209,1,209,3.99e-127,354.0,214,0.9766355140186916,<=>
15355,BSU_34930,NODE_17_length_52560_cov_173.736505_36,61.917,386,145,2,1,385,4,388,1.6100000000000002e-161,456.0,392,0.9846938775510204,<=>
15357,BSU_34960,NODE_17_length_52560_cov_173.736505_37,73.529,170,45,0,1,170,1,170,6.17e-96,272.0,173,0.9826589595375722,<=>
15363,BSU_34970,NODE_17_length_52560_cov_173.736505_38,58.768,211,87,0,6,216,3,213,7.3e-91,263.0,217,0.9723502304147466,<=>
15368,BSU_34980,NODE_17_length_52560_cov_173.736505_39,68.027,294,94,0,8,301,8,301,2.7899999999999998e-136,385.0,313,0.939297124600639,<=>
15369,BSU_34990,NODE_17_length_52560_cov_173.736505_40,75.836,269,63,1,1,269,1,267,1.3e-144,403.0,270,0.9962962962962963,<=>
15370,BSU_35000,NODE_17_length_52560_cov_173.736505_41,81.29,310,58,0,1,310,1,310,0.0,530.0,311,0.9967845659163987,<=>
15372,BSU_35010,NODE_31_length_36922_cov_127.720505_24,48.462,390,198,2,1,388,1,389,8.43e-126,365.0,397,0.982367758186398,<=>
15374,BSU_35020,NODE_31_length_36922_cov_127.720505_23,56.485,239,104,0,1,239,1,239,9.98e-101,290.0,243,0.9835390946502057,<=>
15375,BSU_35030,NODE_31_length_36922_cov_127.720505_22,53.138,239,112,0,3,241,2,240,1.39e-87,256.0,244,0.9795081967213115,<=>
15387,BSU_35050,NODE_85_length_16197_cov_136.247891_4,25.0,108,73,1,32,131,10,117,5.93e-06,40.8,158,0.6835443037974683,->
15388,BSU_35060,NODE_4_length_97076_cov_120.918257_28,26.546,388,253,7,4,379,2,369,1.1800000000000002e-37,137.0,406,0.9556650246305419,->
15390,BSU_35080,NODE_85_length_16197_cov_136.247891_4,26.126,111,79,1,51,161,39,146,7.01e-09,48.9,170,0.6529411764705882,->
15402,BSU_35090,NODE_6_length_84183_cov_123.491630_78,27.907,129,93,0,54,182,60,188,3.74e-07,48.5,404,0.3193069306930693,->
15405,BSU_35100,NODE_17_length_52560_cov_173.736505_42,67.5,120,39,0,1,120,2,121,1.88e-39,125.0,120,1.0,<=>
15406,BSU_35110,NODE_17_length_52560_cov_173.736505_43,42.857,63,36,0,1,63,1,63,1.03e-15,61.2,66,0.9545454545454546,<=>
15407,BSU_35120,NODE_17_length_52560_cov_173.736505_44,38.147,367,215,2,1,361,1,361,2.35e-88,267.0,366,1.0027322404371584,<=>
15408,BSU_35160,NODE_17_length_52560_cov_173.736505_45,81.675,955,174,1,1,954,1,955,0.0,1641.0,958,0.9968684759916493,<=>
15448,BSU_35170,NODE_17_length_52560_cov_173.736505_46,83.686,662,106,1,1,662,1,660,0.0,1126.0,662,1.0,<=>
15459,BSU_35200,NODE_2_length_103972_cov_145.337677_128,40.385,52,31,0,6,57,7,58,1.56e-06,43.5,190,0.2736842105263158,->
15474,BSU_35210,NODE_134_length_8294_cov_142.426676_6,30.159,126,83,1,61,181,67,192,4.72e-07,48.5,445,0.28314606741573034,<=>
15478,BSU_35220,NODE_17_length_52560_cov_173.736505_51,40.452,398,220,7,7,393,5,396,6.55e-95,286.0,398,1.0,<=>
15479,BSU_35240,NODE_79_length_17398_cov_160.477109_15,56.303,476,207,1,1,475,1,476,0.0,530.0,481,0.9896049896049897,<=>
15481,BSU_35250,NODE_79_length_17398_cov_160.477109_13,57.679,293,123,1,3,295,4,295,6.08e-114,328.0,297,0.9865319865319865,<=>
15482,BSU_35260,NODE_79_length_17398_cov_160.477109_12,73.333,225,60,0,1,225,1,225,5.73e-124,347.0,229,0.982532751091703,<=>
15561,BSU_35270,NODE_79_length_17398_cov_160.477109_11,53.571,112,39,3,4,113,3,103,1.59e-34,112.0,113,0.9911504424778761,<=>
15566,BSU_35280,NODE_79_length_17398_cov_160.477109_10,66.543,269,89,1,28,295,19,287,2.6e-114,328.0,295,0.911864406779661,<=>
15574,BSU_35290,NODE_79_length_17398_cov_160.477109_9,84.356,326,51,0,40,365,1,326,0.0,587.0,367,0.888283378746594,<=>
15576,BSU_35300,NODE_79_length_17398_cov_160.477109_8,76.162,839,197,2,1,839,1,836,0.0,1361.0,842,0.996437054631829,<=>
15579,BSU_35310,NODE_79_length_17398_cov_160.477109_7,70.053,187,53,3,1,187,1,184,1.0999999999999999e-91,263.0,190,0.9842105263157894,<=>
15580,BSU_35320,NODE_79_length_17398_cov_160.477109_6,27.193,114,80,1,4,114,4,117,8.67e-12,54.7,114,1.0,<=>
15581,BSU_35330,NODE_79_length_17398_cov_160.477109_5,60.0,130,52,0,5,134,4,133,1.2299999999999999e-55,167.0,134,0.9701492537313433,<=>
15584,BSU_35340,NODE_79_length_17398_cov_160.477109_4,41.475,217,110,8,2,207,1,211,2.64e-27,112.0,499,0.4348697394789579,<=>
15585,BSU_35350,NODE_79_length_17398_cov_160.477109_3,38.202,89,53,1,22,108,28,116,9.78e-19,72.4,110,0.8090909090909091,<=>
15587,BSU_35360,NODE_123_length_9541_cov_164.145499_11,60.989,182,63,3,1,181,1,175,1.59e-63,202.0,305,0.5967213114754099,<=>
15591,BSU_35370,NODE_123_length_9541_cov_164.145499_10,52.113,71,34,0,1,71,1,71,5.709999999999999e-23,80.5,75,0.9466666666666667,<=>
15592,BSU_35380,NODE_123_length_9541_cov_164.145499_9,45.255,137,74,1,2,138,1,136,4.01e-38,123.0,144,0.9513888888888888,<=>
15593,BSU_35390,NODE_123_length_9541_cov_164.145499_8,47.423,97,51,0,47,143,35,131,3.81e-27,97.4,192,0.5052083333333334,<=>
15594,BSU_35400,NODE_123_length_9541_cov_164.145499_7,43.667,300,162,2,1,299,1,294,5.28e-90,267.0,299,1.0033444816053512,<=>
15597,BSU_35410,NODE_123_length_9541_cov_164.145499_6,43.462,520,267,9,1,508,1,505,1.4399999999999998e-140,411.0,508,1.0236220472440944,<=>
15599,BSU_35420,NODE_123_length_9541_cov_164.145499_5,27.564,156,95,4,8,161,8,147,0.000493,35.4,161,0.968944099378882,<=>
15600,BSU_35430,NODE_123_length_9541_cov_164.145499_4,50.0,88,40,3,1,87,1,85,3.71e-20,74.3,89,0.9887640449438202,<=>
15601,BSU_35440,NODE_123_length_9541_cov_164.145499_3,39.416,137,79,2,4,140,2,134,1.39e-31,106.0,140,0.9785714285714285,<=>
15602,BSU_35450,NODE_123_length_9541_cov_164.145499_2,41.102,236,125,6,12,239,2,231,1.0400000000000001e-47,154.0,241,0.979253112033195,<=>
15603,BSU_35470,NODE_123_length_9541_cov_164.145499_1,52.516,457,213,3,5,458,32,487,3.43e-169,482.0,464,0.9849137931034483,<=>
15609,BSU_35480,NODE_111_length_11448_cov_161.161639_1,57.706,279,116,2,1,278,1,278,2.65e-120,342.0,282,0.9893617021276596,<=>
15612,BSU_35490,NODE_111_length_11448_cov_161.161639_7,83.333,228,37,1,3,230,2,228,2.4199999999999997e-137,381.0,230,0.991304347826087,<=>
15644,BSU_35500,NODE_111_length_11448_cov_161.161639_8,60.677,384,145,3,1,383,1,379,8.29e-159,448.0,386,0.9948186528497409,<=>
15649,BSU_35510,NODE_111_length_11448_cov_161.161639_9,70.476,210,62,0,1,210,1,210,8.13e-118,331.0,218,0.963302752293578,<=>
15652,BSU_35520,NODE_62_length_21089_cov_116.788121_4,43.81,210,107,3,72,281,30,228,6.739999999999999e-54,177.0,392,0.5357142857142857,<=>
15655,BSU_35530,NODE_111_length_11448_cov_161.161639_11,53.179,346,153,6,11,354,8,346,1.02e-107,316.0,359,0.9637883008356546,<=>
15657,BSU_35540,NODE_81_length_16569_cov_123.137461_7,28.436,211,124,11,129,324,132,330,9.36e-07,47.4,398,0.5301507537688442,<=>
15660,BSU_35550,NODE_82_length_16428_cov_128.813895_11,36.364,99,61,1,8,106,5,101,2.77e-16,73.9,253,0.391304347826087,<=>
15666,BSU_35580,NODE_121_length_9837_cov_161.975717_5,28.837,430,281,11,2,424,3,414,3.81e-42,151.0,462,0.9307359307359307,->
15674,BSU_35590,NODE_82_length_16428_cov_128.813895_6,33.929,112,59,4,223,322,200,308,1.82e-07,49.3,390,0.28717948717948716,<=>
15679,BSU_35600,NODE_81_length_16569_cov_123.137461_5,30.323,155,92,5,229,372,186,335,0.000593,38.9,484,0.3202479338842975,<=>
15684,BSU_35620,NODE_4_length_97076_cov_120.918257_5,40.11,182,93,4,322,494,4,178,3.96e-26,104.0,497,0.36619718309859156,->
15688,BSU_35630,NODE_32_length_35583_cov_122.758576_1,42.149,363,189,8,353,703,67,420,6.48e-84,277.0,706,0.5141643059490085,<=>
15693,BSU_35650,NODE_82_length_16428_cov_128.813895_14,52.881,295,136,2,13,304,18,312,6.960000000000001e-121,346.0,307,0.9609120521172638,<=>
15698,BSU_35660,NODE_9_length_68904_cov_166.400657_12,70.667,375,109,1,4,377,5,379,0.0,556.0,381,0.984251968503937,<=>
15702,BSU_35670,NODE_81_length_16569_cov_123.137461_1,84.08,201,31,1,1,201,1,200,8.769999999999999e-126,354.0,293,0.6860068259385665,<=>
15711,BSU_35700,NODE_31_length_36922_cov_127.720505_30,29.63,216,125,6,38,233,16,224,9.4e-25,99.8,528,0.4090909090909091,->
15786,BSU_35730,NODE_101_length_13361_cov_159.681421_6,25.221,226,146,9,291,507,137,348,8.48e-06,45.1,674,0.3353115727002967,->
15788,BSU_35750,NODE_121_length_9837_cov_161.975717_4,41.905,210,120,2,28,236,26,234,5.4700000000000005e-56,176.0,257,0.8171206225680934,<=>
15790,BSU_35790,NODE_81_length_16569_cov_123.137461_15,50.617,81,40,0,235,315,2,82,2.39e-21,84.0,317,0.2555205047318612,<=>
15798,BSU_35800,NODE_22_length_47463_cov_128.144874_30,40.496,121,72,0,122,242,11,131,2.41e-26,100.0,484,0.25,->
15799,BSU_35810,NODE_11_length_62755_cov_125.058282_55,22.093,258,191,5,16,270,19,269,2.72e-16,76.3,369,0.6991869918699187,->
15804,BSU_35820,NODE_78_length_17859_cov_131.405691_11,27.473,182,119,5,5,177,2,179,1.13e-18,79.7,375,0.48533333333333334,->
15807,BSU_35830,NODE_26_length_40229_cov_115.819112_32,29.63,162,96,4,283,443,33,177,2.66e-16,73.9,458,0.3537117903930131,->
15814,BSU_35840,NODE_111_length_11448_cov_161.161639_10,39.145,304,176,5,24,322,25,324,4.47e-69,215.0,323,0.9411764705882353,<=>
15819,BSU_35850,NODE_101_length_13361_cov_159.681421_2,40.141,284,166,3,1,281,2,284,1.0400000000000002e-56,181.0,287,0.9895470383275261,<=>
15827,BSU_35860,NODE_52_length_24062_cov_132.995497_16,49.88,415,192,8,9,412,5,414,3.18e-144,414.0,414,1.002415458937198,<=>
15855,BSU_35880,NODE_84_length_16267_cov_140.043113_6,45.974,385,198,5,2,378,3,385,2.2800000000000002e-123,359.0,381,1.010498687664042,<=>
15857,BSU_35890,NODE_84_length_16267_cov_140.043113_7,68.243,148,47,0,1,148,1,148,2.53e-72,211.0,150,0.9866666666666667,<=>
15858,BSU_35900,NODE_84_length_16267_cov_140.043113_8,64.341,387,138,0,1,387,1,387,0.0,531.0,394,0.9822335025380711,<=>
15859,BSU_35910,NODE_36_length_30262_cov_128.448070_8,64.22,327,117,0,1,327,1,327,8.419999999999999e-150,421.0,327,1.0,<=>
15871,BSU_35920,NODE_36_length_30262_cov_128.448070_9,70.588,289,85,0,1,289,1,289,1.13e-149,418.0,294,0.9829931972789115,<=>
15875,BSU_35930,NODE_36_length_30262_cov_128.448070_10,61.364,132,51,0,1,132,1,132,2.15e-60,179.0,132,1.0,<=>
15876,BSU_35940,NODE_36_length_30262_cov_128.448070_11,73.684,494,130,0,1,494,1,494,0.0,761.0,494,1.0,<=>
16013,BSU_35950,NODE_36_length_30262_cov_128.448070_12,81.215,181,33,1,4,184,5,184,2.81e-101,293.0,323,0.5603715170278638,<=>
16018,BSU_35960,NODE_36_length_30262_cov_128.448070_13,73.737,99,26,0,208,306,1,99,2.18e-46,149.0,306,0.3235294117647059,<=>
16035,BSU_35970,NODE_37_length_30247_cov_147.301856_9,38.596,57,34,1,52,108,257,312,1.05e-05,41.6,179,0.31843575418994413,->
16041,BSU_35980,NODE_6_length_84183_cov_123.491630_65,39.726,73,43,1,28,99,2,74,2.68e-12,54.3,99,0.7373737373737373,<=>
16043,BSU_35990,NODE_79_length_17398_cov_160.477109_18,26.016,123,56,5,2,89,3,125,0.00049,36.2,176,0.6988636363636364,->
16044,BSU_36000,NODE_54_length_23584_cov_154.105203_17,46.606,221,117,1,20,240,3,222,2.8299999999999998e-74,223.0,256,0.86328125,<=>
16045,BSU_36010,NODE_38_length_30058_cov_156.692839_6,27.158,556,387,9,5,550,3,550,7.18e-64,216.0,571,0.9737302977232924,->
16047,BSU_36020,NODE_41_length_28144_cov_287.375387_14,34.553,246,158,2,1,245,1,244,3.5699999999999996e-42,144.0,303,0.8118811881188119,->
16057,BSU_36030,NODE_103_length_12731_cov_120.959538_8,33.107,441,269,6,2,437,9,428,3.63e-74,236.0,443,0.9954853273137697,->
16058,BSU_36060,NODE_1_length_132867_cov_126.236720_3,53.541,353,164,0,7,359,3,355,9.799999999999999e-147,416.0,363,0.9724517906336089,<=>
16059,BSU_36080,NODE_39_length_29834_cov_124.570656_27,54.359,195,86,2,12,206,12,203,1.04e-72,216.0,206,0.9466019417475728,<=>
16060,BSU_36100,NODE_72_length_19087_cov_116.812678_11,37.665,531,309,10,4,523,16,535,1.9000000000000002e-99,307.0,526,1.0095057034220531,<=>
16066,BSU_36110,NODE_32_length_35583_cov_122.758576_6,34.848,66,43,0,12,77,3,68,1.8e-07,45.1,159,0.41509433962264153,->
16067,BSU_36120,NODE_72_length_19087_cov_116.812678_10,47.26,146,77,0,12,157,9,154,9.69e-43,139.0,198,0.7373737373737373,->
16071,BSU_36130,NODE_72_length_19087_cov_116.812678_9,46.821,173,92,0,1,173,1,173,2.6e-48,152.0,179,0.9664804469273743,<=>
16075,BSU_36150,NODE_20_length_50375_cov_304.031771_4,27.66,94,50,4,56,145,71,150,0.000142,37.7,182,0.5164835164835165,<=>
16076,BSU_36160,NODE_100_length_13446_cov_108.778592_10,30.682,264,169,5,6,262,6,262,9.270000000000001e-31,114.0,294,0.8979591836734694,->
16086,BSU_36190,NODE_55_length_22758_cov_111.604206_23,46.192,407,210,4,1,400,1,405,1.33e-110,345.0,603,0.6749585406301825,<=>
16089,BSU_36200,NODE_55_length_22758_cov_111.604206_24,39.286,84,51,0,1,84,1,84,2.66e-15,61.6,87,0.9655172413793104,<=>
16091,BSU_36210,NODE_55_length_22758_cov_111.604206_25,36.957,138,87,0,1,138,1,138,2.68e-30,103.0,141,0.9787234042553191,<=>
16093,BSU_36220,NODE_113_length_11047_cov_117.127894_2,28.216,241,123,10,37,262,43,248,6.9e-12,60.5,262,0.9198473282442748,<=>
16094,BSU_36230,NODE_121_length_9837_cov_161.975717_5,30.435,437,281,10,3,433,5,424,1.8e-51,176.0,441,0.9909297052154195,<=>
16098,BSU_36240,NODE_81_length_16569_cov_123.137461_2,51.579,190,92,0,66,255,2,191,2.57e-71,214.0,255,0.7450980392156863,<=>
16101,BSU_36250,NODE_81_length_16569_cov_123.137461_17,56.71,231,97,1,4,231,4,234,1.49e-92,268.0,238,0.9705882352941176,<=>
16107,BSU_36260,NODE_82_length_16428_cov_128.813895_12,49.333,225,114,0,1,225,1,225,4.0600000000000006e-73,220.0,249,0.9036144578313253,<=>
16108,BSU_36270,NODE_121_length_9837_cov_161.975717_7,25.769,520,357,13,22,531,16,516,6.8599999999999995e-46,165.0,537,0.9683426443202979,<=>
16109,BSU_36280,NODE_121_length_9837_cov_161.975717_8,40.366,929,477,15,1,915,3,868,0.0,629.0,923,1.0065005417118094,<=>
16120,BSU_36290,NODE_99_length_13785_cov_121.700102_1,41.758,91,53,0,193,283,152,242,1.36e-18,79.7,286,0.3181818181818182,->
16125,BSU_36300,NODE_75_length_18964_cov_280.329645_14,30.952,252,159,5,5,249,5,248,5.820000000000001e-31,112.0,259,0.972972972972973,->
16126,BSU_36310,NODE_27_length_40189_cov_161.615925_16,63.208,106,39,0,1,106,1,106,4.4499999999999995e-48,148.0,114,0.9298245614035088,->
16128,BSU_36330,NODE_108_length_12063_cov_159.755548_14,35.766,137,84,2,1,136,1,134,8.059999999999999e-23,84.7,137,1.0,<=>
16129,BSU_36350,NODE_141_length_7742_cov_134.005349_3,29.583,240,148,9,43,267,365,598,2.21e-20,87.4,279,0.8602150537634409,->
16139,BSU_36370,NODE_57_length_22552_cov_122.070834_14,76.978,139,32,0,1,139,1,139,4.49e-78,224.0,142,0.9788732394366197,<=>
16140,BSU_36390,NODE_108_length_12063_cov_159.755548_10,43.165,278,143,6,3,270,3,275,2.36e-72,220.0,270,1.0296296296296297,<=>
16143,BSU_36400,NODE_108_length_12063_cov_159.755548_9,50.182,275,127,4,1,270,1,270,4.05e-93,273.0,271,1.014760147601476,<=>
16146,BSU_36410,NODE_108_length_12063_cov_159.755548_8,84.036,332,53,0,1,332,1,332,0.0,580.0,334,0.9940119760479041,<=>
16150,BSU_36420,NODE_108_length_12063_cov_159.755548_7,97.59,83,2,0,1,83,1,83,1.48e-54,161.0,94,0.8829787234042553,<=>
16154,BSU_36440,NODE_58_length_22324_cov_106.349485_18,31.522,92,62,1,7,97,13,104,1.44e-05,39.3,138,0.6666666666666666,->
16155,BSU_36450,NODE_6_length_84183_cov_123.491630_75,41.837,392,226,1,7,396,6,397,8.86e-101,302.0,397,0.9874055415617129,<=>
16166,BSU_36470,NODE_26_length_40229_cov_115.819112_31,27.527,465,288,15,14,469,3,427,2.24e-37,139.0,491,0.9470468431771895,<=>
16172,BSU_36480,NODE_10_length_64414_cov_278.936102_9,28.571,385,260,6,19,402,34,404,1.19e-20,90.9,453,0.8498896247240618,->
16185,BSU_36490,NODE_4_length_97076_cov_120.918257_86,41.538,65,38,0,96,160,81,145,2.49e-11,57.0,190,0.34210526315789475,->
16188,BSU_36500,NODE_26_length_40229_cov_115.819112_17,55.556,135,60,0,4,138,2,136,6.219999999999999e-48,149.0,155,0.8709677419354839,<=>
16189,BSU_36510,NODE_47_length_25520_cov_164.773651_20,35.854,410,229,10,5,401,34,422,8.86e-64,208.0,405,1.0123456790123457,<=>
16191,BSU_36520,NODE_47_length_25520_cov_164.773651_19,40.179,112,67,0,5,116,1,112,3.5e-27,94.0,117,0.9572649572649573,<=>
16192,BSU_36530,NODE_119_length_10141_cov_150.617647_8,32.258,93,46,4,73,156,84,168,3.84e-06,42.4,194,0.4793814432989691,<=>
16195,BSU_36550,NODE_108_length_12063_cov_159.755548_6,51.399,286,130,3,1,283,1,280,1.1199999999999999e-95,280.0,284,1.0070422535211268,<=>
16198,BSU_36560,NODE_4_length_97076_cov_120.918257_85,36.986,146,89,2,2,145,3,147,3.3299999999999998e-25,92.0,164,0.8902439024390244,<=>
16205,BSU_36580,NODE_57_length_22552_cov_122.070834_7,40.441,136,80,1,8,142,7,142,9.91e-32,107.0,145,0.9379310344827586,<=>
16206,BSU_36590,NODE_74_length_19027_cov_129.465119_17,41.996,481,269,4,7,483,32,506,8.449999999999999e-137,401.0,483,0.9958592132505176,->
16211,BSU_36600,NODE_172_length_4178_cov_121.686418_2,39.6,250,146,2,1,250,1,245,8.470000000000001e-66,202.0,258,0.9689922480620154,->
16215,BSU_36620,NODE_57_length_22552_cov_122.070834_16,28.713,202,112,9,1,189,1,183,6.67e-08,47.8,214,0.9439252336448598,->
16217,BSU_36630,NODE_34_length_32970_cov_130.782781_23,50.0,122,58,2,2,120,4,125,2.7100000000000004e-37,121.0,134,0.9104477611940298,<=>
16218,BSU_36640,NODE_28_length_39505_cov_139.222989_30,71.278,571,160,3,1,570,3,570,0.0,842.0,570,1.0017543859649123,<=>
16220,BSU_36650,NODE_28_length_39505_cov_139.222989_29,47.826,92,48,0,3,94,3,94,8.57e-28,95.5,125,0.736,<=>
16221,BSU_36660,NODE_28_length_39505_cov_139.222989_28,63.636,99,36,0,1,99,1,99,2.11e-43,134.0,106,0.9339622641509434,<=>
16222,BSU_36670,NODE_147_length_7029_cov_126.364499_6,55.556,54,24,0,3,56,5,58,1.31e-14,58.2,63,0.8571428571428571,<=>
16223,BSU_36680,NODE_45_length_25994_cov_128.337269_23,56.209,153,67,0,8,160,1,153,9.19e-59,177.0,167,0.9161676646706587,<=>
16224,BSU_36750,NODE_108_length_12063_cov_159.755548_5,49.855,345,168,2,1,344,4,344,4.32e-119,344.0,344,1.002906976744186,<=>
16226,BSU_36760,NODE_108_length_12063_cov_159.755548_4,80.92,435,82,1,1,435,1,434,0.0,680.0,437,0.9954233409610984,<=>
16229,BSU_36770,NODE_108_length_12063_cov_159.755548_3,33.735,249,159,4,2,247,3,248,2.19e-39,134.0,247,1.008097165991903,<=>
16230,BSU_36780,NODE_108_length_12063_cov_159.755548_2,56.164,73,32,0,4,76,6,78,6.210000000000001e-26,88.2,77,0.948051948051948,<=>
16231,BSU_36790,NODE_92_length_15362_cov_115.161596_19,27.826,115,82,1,12,125,11,125,1.66e-12,58.5,158,0.7278481012658228,<=>
16232,BSU_36800,NODE_9_length_68904_cov_166.400657_1,68.462,130,40,1,1,129,1,130,1.06e-61,182.0,133,0.9774436090225563,<=>
16233,BSU_36810,NODE_9_length_68904_cov_166.400657_2,87.342,474,60,0,1,474,1,474,0.0,850.0,474,1.0,<=>
16237,BSU_36820,NODE_9_length_68904_cov_166.400657_3,72.917,288,76,1,1,288,1,286,3.26e-157,436.0,288,1.0,<=>
16238,BSU_36830,NODE_9_length_68904_cov_166.400657_4,86.282,503,69,0,1,503,1,503,0.0,895.0,503,1.0,<=>
16241,BSU_36840,NODE_9_length_68904_cov_166.400657_5,50.0,176,88,0,1,176,1,176,4.8600000000000005e-56,172.0,182,0.967032967032967,<=>
16242,BSU_36850,NODE_9_length_68904_cov_166.400657_6,68.485,165,51,1,8,171,7,171,1.2e-72,213.0,171,0.9649122807017544,<=>
16243,BSU_36860,NODE_9_length_68904_cov_166.400657_7,78.723,47,10,0,20,66,20,66,2.44e-19,70.9,71,0.6619718309859155,<=>
16244,BSU_36870,NODE_9_length_68904_cov_166.400657_8,70.204,245,66,2,1,245,1,238,1.0099999999999999e-119,338.0,245,1.0,<=>
16245,BSU_36880,NODE_9_length_68904_cov_166.400657_9,48.438,128,66,0,1,128,1,128,1.12e-36,119.0,128,1.0,<=>
16246,BSU_36890,NODE_9_length_68904_cov_166.400657_13,82.857,210,36,0,1,210,1,210,7.640000000000001e-129,358.0,210,1.0,<=>
